src/server/time-tracking/service.ts(269,10): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(269,15): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(269,19): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(269,47): error TS1005: ';' expected.
src/server/time-tracking/service.ts(269,55): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(270,10): error TS1005: ';' expected.
src/server/time-tracking/service.ts(270,16): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(270,34): error TS1434: Unexpected keyword or identifier.
src/server/time-tracking/service.ts(271,2): error TS1003: Identifier expected.
src/server/time-tracking/service.ts(271,3): error TS1161: Unterminated regular expression literal.
tests/smoke.admin.office.spec.ts(18,1): error TS1128: Declaration or statement expected.
tests/smoke.admin.office.spec.ts(18,2): error TS1128: Declaration or statement expected.
tests/smoke.api.office.spec.ts(75,2): error TS1109: Expression expected.
tests/smoke.api.office.spec.ts(75,10): error TS1005: ';' expected.
tests/smoke.api.office.spec.ts(75,23): error TS1434: Unexpected keyword or identifier.
tests/smoke.api.office.spec.ts(75,38): error TS1434: Unexpected keyword or identifier.
tests/smoke.api.office.spec.ts(75,59): error TS1005: ';' expected.
tests/smoke.api.office.spec.ts(76,3): error TS1161: Unterminated regular expression literal.
tests/smoke.api.time-tracking.spec.ts(31,2): error TS1109: Expression expected.
tests/smoke.api.time-tracking.spec.ts(31,10): error TS1005: ';' expected.
tests/smoke.api.time-tracking.spec.ts(31,16): error TS1434: Unexpected keyword or identifier.
tests/smoke.api.time-tracking.spec.ts(31,20): error TS1434: Unexpected keyword or identifier.
tests/smoke.api.time-tracking.spec.ts(31,25): error TS1434: Unexpected keyword or identifier.
tests/smoke.api.time-tracking.spec.ts(32,3): error TS1161: Unterminated regular expression literal.
